1969,"{1283: 'Nature. Beauty. Gratitude.', 1149: 'The weird, wonderful world of bioluminescence', 1604: 'The beautiful nano details of our world', 2865: 'Would you live in a floating city in the sky?', 2885: 'Mind-blowing, magnified portraits of insects', 1118: 'The history of our world in 18 minutes'}"
1971,"{1959: 'The new bionics that let us run, climb and dance', 1895: ""The $80 prosthetic knee that's changing lives"", 1251: 'A prosthetic arm that ""feels""', 1311: 'There are no scraps of men', 482: 'My 12 pairs of legs', 443: 'Changing my legs - and my mindset'}"
1972,"{1566: 'A story about knots and surgeons', 1043: 'Using our practical wisdom', 229: 'My stroke of insight', 4490: 'An interview with the Queen of Creole Cuisine', 54394: 'Why I protest for climate justice', 2621: ""It's time for women to run for office""}"
1973,"{605: 'A kinder, gentler philosophy of success', 1201: 'After your final status update', 1042: 'The power of vulnerability', 40930: 'The lies our culture tells us about what matters -- and a better way to live', 55140: 'The philosophy of cynicism', 2801: '12 truths I learned from life and writing'}"
1974,"{1036: ""Let's talk parenting taboos"", 202: '5 dangerous things you should let your kids do', 815: 'What adults can learn from kids', 1675: 'Agile programming -- for your family', 2582: 'How to raise successful kids -- without over-parenting', 1649: 'Kids need structure'}"
1976,"{551: 'Could a Saturn moon harbor life?', 468: 'Join the SETI search', 1210: 'Finding planets around other stars', 52752: ""The search for our solar system's ninth planet"", 2260: 'The search for planets beyond our solar system', 920: 'How we found hundreds of potential Earth-like planets'}"
1977,"{1582: 'Making sense of maps', 501: 'Can design save newspapers?', 182: 'The illustrated woman', 372: 'Design and the Elastic Mind', 207: 'Treat design as art', 1474: 'We are all designers'}"
1978,"{1126: 'On being wrong', 1580: 'Smart failure for a fast-changing world', 756: 'The fringe benefits of failure', 1613: '4 lessons in creativity', 1198: 'The origins of pleasure', 400: 'Tidying up art'}"
1979,"{1397: 'Yup, I built a nuclear fusion reactor', 1: 'Averting the climate crisis', 1434: 'A 40-year plan for energy', 718: ""Fusion is energy's future"", 24262: 'Where does gold come from?', 1727: 'My radical plan for small nuclear fission reactors'}"
1981,"{18: ""Biomimicry's surprising lessons from nature's engineers"", 939: 'Learning from Sherman the shark', 1360: 'How do you save a shark you know nothing about?', 873: ""The ocean's glory -- and horror"", 973: 'Tagging tuna in the deep ocean', 23981: ""The most groundbreaking scientist you've never heard of""}"
1982,"{1976: 'The flower-shaped starshade that might help us detect Earth-like planets', 1936: 'What we can learn from galaxies far, far away', 900: 'A 3D atlas of the universe', 2639: ""Let's clean up the space junk orbiting Earth"", 1919: 'The world is one big dataset. Now, how to photograph it ...', 9473: '6 space technologies we can use to improve life on Earth'}"
1983,"{453: 'Your elusive creative genius', 498: 'The difference between winning and succeeding', 250: 'Where does creativity hide?', 363: 'Lessons from past presidents', 182: 'The illustrated woman', 43293: 'The healing power of reading'}"
1984,"{230: '5 predictions, from 1984', 872: 'Pointing to the future of UI', 481: 'Meet the SixthSense interaction', 1781: 'Reach into the computer and grab a pixel', 685: 'The thrilling potential of SixthSense technology', 2410: 'Shape-shifting tech will change work as we know it'}"
1985,"{773: 'The world needs all kinds of minds', 1600: ""What I've learned from my autistic brothers"", 1472: 'A new way to diagnose autism', 2286: 'The forgotten history of autism', 60310: ""What it's really like to have autism"", 2136: 'How autism freed me to be myself'}"
1986,"{89: 'Why did I ski to the North Pole?', 1336: ""Extreme swimming with the world's most dangerous jellyfish"", 2007: 'How augmented reality will change sports ... and build empathy', 443: 'Changing my legs - and my mindset', 2426: 'Special Olympics let me be myself -- a champion', 482: 'My 12 pairs of legs'}"
1987,"{709: 'How low-cost eye care can be world-class', 1520: 'Imaging at a trillion frames per second', 664: '1.3m reasons to re-invent the syringe', 1711: 'Health care should be a team sport', 797: 'Take health care off the mainframe', 1516: 'Technology crafts for the digitally underserved'}"
1988,"{1: 'Averting the climate crisis', 628: 'Time-lapse proof of extreme ice loss', 1380: 'Why I must speak out about climate change', 192: 'A critical look at geoengineering against climate change', 46595: 'Emergency medicine for our climate fever', 2816: 'Can clouds buy us more time to solve climate change?'}"
1989,"{60: 'Four American characters', 527: 'A one-woman global village', 1458: 'Beats that defy boxes', 708: 'The art of the interview', 1126: 'On being wrong', 86: 'Letting go of God'}"
1990,"{831: 'How art gives shape to cultural change', 1710: '4 pillars of college success in science', 1042: 'The power of vulnerability', 21802: 'How to get serious about diversity and inclusion in the workplace', 2151: 'How to overcome our biases? Walk boldly toward them', 2691: 'The racial politics of time'}"
1991,"{199: 'A performance of ""Mathemagic""', 1070: 'The rise of personal robots', 1708: 'Watson, Jeopardy and me, the obsolete know-it-all', 355: 'Robots will invade our lives', 1709: 'A mini robot -- powered by your phone', 1376: 'Robots that fly ... and cooperate'}"
1992,"{1112: 'Listen, learn ... then lead', 1311: 'There are no scraps of men', 1342: 'Why I chose a gun', 1952: ""The NSA responds to Edward Snowden's TED Talk"", 918: 'Why the world needs WikiLeaks', 1950: ""Here's how we take back the Internet""}"
1993,"{199: 'A performance of ""Mathemagic""', 1469: ""Why is 'x' the unknown?"", 1723: 'How much does a video weigh?', 1194: 'How algorithms shape our world', 118: 'The genesis of Google', 1833: 'How I hacked online dating'}"
1994,"{1535: 'Embrace the remix', 1458: 'Beats that defy boxes', 1989: 'What does the future hold? 11 characters offer quirky answers', 883: 'How architecture helped music evolve', 1500: 'A young guitarist meets his hero', 2790: '""Awoo""'}"
1995,"{1822: 'Why bees are disappearing', 948: ""The world's oldest living things"", 1674: 'How a fly flies', 145: 'The emergent genius of ant colonies', 24091: 'Inside the ant colony', 25751: 'Can you solve the killer robo-ants riddle?'}"
1996,"{1768: 'How we can predict the next financial crisis', 1030: ""A feminine response to Iceland's financial crash"", 1673: 'Three myths about corruption', 49439: 'What causes an economic recession? ', 1638: 'What we learned from teetering on the fiscal cliff', 2486: 'A smart loan for people with no credit history (yet)'}"
1997,"{1167: 'Break the silence for suicide attempt survivors', 1894: 'Depression, the secret we share', 1830: 'Confessions of a depressed comic', 18592: 'Bridges should be beautiful', 58787: 'Epic Engineering: Building the Brooklyn Bridge ', 422: 'The science of sync'}"
1998,"{848: 'How great leaders inspire action', 1355: 'Everyday leadership', 1533: 'Dare to disagree', 1930: 'What it takes to be a great leader', 1112: 'Listen, learn ... then lead', 37800: 'The crisis of leadership -- and a new way forward'}"
1999,"{2008: 'How to talk to veterans about war', 1651: 'What I saw in the war', 1998: 'Why good leaders make you feel safe', 171: 'An Iraq war movie crowd-sourced from soldiers', 1013: 'Women, wartime and the dream of peace', 1196: 'Time to end the war in Afghanistan'}"
2000,"{148: 'The  4 a.m. mystery', 41656: 'The Opposites Game', 1458: 'Beats that defy boxes', 1398: 'Everyday moments, caught in time', 1100: 'If I should have a daughter ...', 823: 'Singing old poems to life'}"
2001,"{145: 'The emergent genius of ant colonies', 1822: 'Why bees are disappearing', 476: 'Conserving the canopy', 1945: 'The birds and the bees are just the beginning', 24471: 'The evolution of animal genitalia', 15290: 'The surprising science of alpha males'}"
2002,"{393: 'The science of scent', 1322: 'Animations of unseeable biology', 1605: 'The secret of the bat genome', 24016: 'How do we smell?', 24167: 'How do dogs ""see"" with their noses?', 2822: 'You smell with your body, not just your nose'}"
2003,"{873: ""The ocean's glory -- and horror"", 899: 'Hidden toxins in the fish we eat', 973: 'Tagging tuna in the deep ocean', 2389: ""The four fish we're overeating -- and what to eat instead"", 1373: ""The ocean's shifting baseline"", 24509: 'Will the ocean ever run out of fish?'}"
2004,"{1585: ""Let's pool our medical data"", 1181: 'Meet e-Patient Dave', 252: 'Your genes are not your fate', 408: 'The coming neurological epidemic', 67: 'How juries are fooled by statistics', 2340: ""Alzheimer's is not normal aging — and we can cure it""}"
2005,"{1756: 'Love, no matter what', 1894: 'Depression, the secret we share', 1193: 'Embracing otherness, embracing myself', 2370: 'This is what LGBT life is like around the world', 2171: 'The danger of hiding who you are', 2635: 'A queer vision of love and marriage'}"
2006,"{1442: 'Unseen footage, untamed nature', 1969: 'Hidden miracles of the natural world', 409: 'The mysterious lives of giant trees', 734: 'How we rescued the ""dancing bears""', 1141: 'Animal tales from icy wonderlands', 802: 'The fight to end rare-animal trafficking in Brazil'}"
2007,"{766: 'Augmented-reality maps', 1262: 'Augmented reality, techno-magic', 1588: 'The secret lives of paintings', 361: 'Are games better than life?', 1618: 'Your brain on video games', 996: '7 ways games reward the brain'}"
2008,"{1992: 'The military case for sharing knowledge', 1649: 'Kids need structure', 1999: 'Why veterans miss war', 1608: 'A new mission for veterans -- disaster relief', 1354: 'Deaf in the military', 171: 'An Iraq war movie crowd-sourced from soldiers'}"
2009,"{669: 'The year I was homeless', 1846: 'Ingenious homes in unexpected places', 69: 'Dreams from endangered cultures', 1541: 'Photos that bear witness to modern slavery', 1771: 'The family I lost in North Korea. And the family I gained.', 1858: 'What I discovered in New York City  trash'}"
2010,"{1983: 'Success, failure and the drive to keep creating', 1577: 'Between music and medicine', 1994: 'How sampling transformed music', 2248: 'A song for my hero, the woman who rowed into a hurricane', 24240: 'Who am I? A philosophical inquiry', 413: 'The joyful tradition of mountain music'}"
2011,"{94: ""Let's teach religion -- all religion -- in schools"", 191: 'The habits of happiness', 234: 'My wish: The Charter for Compassion', 1327: 'Atheism 2.0', 2643: ""It's time to reclaim religion"", 2372: ""How I'm working for change inside my church""}"
2012,"{420: 'Why we make bad decisions', 97: 'The surprising science of happiness', 1826: 'How reliable is your memory?', 25057: 'The ""End of History"" Illusion', 1424: 'Older people are happier', 44: 'A philosophical quest for our biggest problems'}"
2013,"{500: 'Poetry of youth and age', 716: 'Metaphorically speaking', 1398: 'Everyday moments, caught in time', 45537: 'Romance and revolution: the poetry of Pablo Neruda', 2411: 'Can a computer write poetry?', 1100: 'If I should have a daughter ...'}"
2014,"{195: 'The sticky wonder of gecko feet', 1628: 'The dance of the dung beetle', 1995: 'What ants teach us about the brain, cancer and the Internet', 280: 'Robots inspired by cockroach ingenuity', 571: ""Learning from the gecko's tail"", 820: 'My seven species of robot -- and how we created them'}"
2015,"{38: 'The accelerating power of technology', 560: 'A university for the coming singularity', 1556: 'The rise of human-computer cooperation', 125: 'How brain science will change computing', 1563: 'The mysterious workings of the adolescent brain', 2077: 'A neural portrait of the human mind'}"
2016,"{1658: 'Fifty shades of gay', 1478: 'The myth of the gay agenda', 1990: 'Color blind or color brave?', 2370: 'This is what LGBT life is like around the world', 2171: 'The danger of hiding who you are', 2005: 'How the worst moments in our lives make us who we are'}"
2017,"{1643: 'Deep sea diving ... in a wheelchair', 1410: 'Designing books is no laughing matter. OK, it is.', 1898: 'I got 99 problems ... palsy is just one', 12409: ""Our fight for disability rights -- and why we're not done yet"", 482: 'My 12 pairs of legs', 2426: 'Special Olympics let me be myself -- a champion'}"
2018,"{802: 'The fight to end rare-animal trafficking in Brazil', 1646: 'A father-daughter dance ... in prison', 1542: 'Fighting with nonviolence', 2263: 'How this FBI strategy is actually creating US-based terrorists', 2042: 'When people of Muslim heritage challenge fundamentalism', 1586: 'Terrorism is a failed brand'}"
2019,"{1221: 'Hire the hackers!', 1268: '6 ways to save the internet', 1328: 'Three types of online attack', 1933: 'Why good hackers make good citizens', 1820: 'Everyday cybercrime -- and what you can do about it', 2398: ""Governments don't understand cyber warfare. We need hackers""}"
2020,"{1989: 'What does the future hold? 11 characters offer quirky answers', 1827: 'The pursuit of ignorance', 1655: 'Hey science teachers -- make it fun', 1592: 'Talk nerdy to me', 1485: 'Advice to a young scientist', 1712: 'The Philosophical Breakfast Club'}"
2021,"{301: 'My year of living biblically', 1358: '""Family Tree""', 168: ""The search for humanity's roots"", 49205: ""How we're building the world's largest family tree"", 49163: 'How one tree grows 40 different kinds of fruit', 409: 'The mysterious lives of giant trees'}"
2022,"{161: 'The joy of lexicography', 1803: ""Don't kill your language"", 1227: 'What we learned from 5 million books', 2158: 'Go ahead, make up new words!', 2595: '4 reasons to learn a new language', 23938: 'A brief history of plural word...s'}"
2023,"{93: 'The paradox of choice', 420: 'Why we make bad decisions', 1287: ""Don't regret regret"", 58010: 'How to make faster decisions', 924: 'The art of choosing', 2044: 'Our unhealthy obsession with choice'}"
2024,"{1214: 'Pay attention to nonviolence', 1542: 'Fighting with nonviolence', 1136: 'The mothers who found forgiveness, friendship', 2042: 'When people of Muslim heritage challenge fundamentalism', 2074: 'How our stories cross over', 2607: 'Inside the mind of a former radical jihadist'}"
2025,"{1640: 'All it takes is 10 mindful minutes', 191: 'The habits of happiness', 1789: 'Where is home?', 2332: 'How to find work you love', 2815: 'Why our screens make us less happy', 61930: ""It's OK to feel overwhelmed. Here's what to do next""}"
2026,"{1707: 'The emergence of ""4D printing""', 1088: 'Printing a human kidney', 1299: ""The world's smallest 3D printer"", 2388: ""Forget shopping. Soon you'll download your new clothes"", 2216: 'What if 3D printing was 100x faster?', 1335: 'A primer on 3D printing'}"
2027,"{1862: 'The magic of Fibonacci numbers', 199: 'A performance of ""Mathemagic""', 1482: 'The electric rise and fall of Nikola Tesla', 705: 'The art of puzzles', 30295: 'The joyful, perplexing world of puzzle hunts', 1514: ""Sometimes it's good to give up the driver's seat""}"
2028,"{1100: 'If I should have a daughter ...', 69: 'Dreams from endangered cultures', 1990: 'Color blind or color brave?', 2595: '4 reasons to learn a new language', 49002: ""Why language is humanity's greatest invention"", 24232: 'Where did English come from?'}"
2029,"{1286: 'Philosophy in prison', 1480: 'Lessons from death row inmates', 1946: 'The neuroscience of restorative justice', 4366: ""What I learned serving time for a crime I didn't commit"", 2057: 'How prisons can help inmates live meaningful lives', 6671: 'From death row to law graduate'}"
2030,"{1132: 'The security mirage', 1848: 'What will a future without secrets look like?', 1370: 'All your devices can be hacked', 58361: 'What you need to know about stalkerware', 1820: 'Everyday cybercrime -- and what you can do about it', 2019: ""Hackers: the Internet's immune system""}"
2031,"{1398: 'Everyday moments, caught in time', 325: '""The Dog Song""', 328: 'Dog-friendly dog training', 24167: 'How do dogs ""see"" with their noses?', 37122: 'A brief history of dogs', 2066: 'Depressed dogs, cats with OCD — what animal madness means for us humans'}"
2032,"{2011: 'Is religion good or bad? (This is a trick question)', 2023: 'How to make hard choices', 1712: 'The Philosophical Breakfast Club', 1485: 'Advice to a young scientist', 666: 'A new way to explain explanation', 28429: '3 kinds of bias that shape your worldview'}"
2033,"{1526: 'The mad scientist of music', 1458: 'Beats that defy boxes', 1265: 'High-tech art (with a sense of humor)', 246: 'Inventing instruments that unlock new music', 1440: 'Music and emotion through time', 883: 'How architecture helped music evolve'}"
2034,"{1200: '5 ways to listen better', 1512: 'I listen to color', 965: 'Shh! Sound health in 8 steps', 1800: 'The voices in my head', 2357: 'The enchanting music of sign language', 5990: ""Why you don't like the sound of your own voice""}"
2035,"{1250: 'How cyberattacks threaten real-world peace', 1507: 'How to fool a GPS', 1221: 'Hire the hackers!', 19830: 'How exactly does binary code work?', 1820: 'Everyday cybercrime -- and what you can do about it', 1309: 'A prosthetic eye to treat blindness'}"
2036,"{2714: ""Who would the rest of the world vote for in your country's election?"", 912: 'Global population growth, box by box', 1819: '3 reasons we still haven’t gotten rid of malaria', 1593: ""Actually, the world isn't flat"", 140: 'New insights on poverty', 944: 'The Happy Planet Index'}"
2037,"{1198: 'The origins of pleasure', 93: 'The paradox of choice', 548: 'Are we in control of our own decisions?', 801: 'Science can answer moral questions', 1948: 'The long reach of reason', 1642: 'How common threats can make common (political) ground'}"
2038,"{1595: 'Why democracy matters', 363: 'Lessons from past presidents', 652: 'The danger of a single story', 49130: 'Ugly history: Japanese American incarceration camps', 1049: 'A realistic vision for world peace', 1642: 'How common threats can make common (political) ground'}"
2039,"{885: 'How YouTube thinks about copyright', 1371: 'Why videos go viral', 122: 'Human-centered design', 646: 'Designers -- think big!', 372: 'Design and the Elastic Mind', 207: 'Treat design as art'}"
2041,"{63: 'The era of open innovation', 1065: 'We are makers', 1402: 'From mach-20 glider to hummingbird drone'}"
2042,"{1586: 'Terrorism is a failed brand', 712: 'The intricate economics of terrorism', 1859: 'The deadly genius of drug cartels', 2024: ""I am the son of a terrorist. Here's how I chose peace."", 2607: 'Inside the mind of a former radical jihadist', 2442: ""What it's like to be Muslim in America""}"
2043,"{230: '5 predictions, from 1984', 41: 'One Laptop per Child', 2015: 'Get ready for hybrid thinking', 288: 'One Laptop per Child, two years on', 339: 'The web is more than ""better TV""', 872: 'Pointing to the future of UI'}"
2044,"{420: 'Why we make bad decisions', 2023: 'How to make hard choices', 20: 'Choice, happiness and spaghetti sauce', 1330: 'How to make choosing easier', 924: 'The art of choosing', 58010: 'How to make faster decisions'}"
2045,"{1308: 'The quest to understand consciousness', 1794: 'Our shared condition -- consciousness', 1186: ""Don't take consciousness for granted"", 102: 'The illusion of consciousness', 33799: 'What is consciousness?', 2817: 'Your brain hallucinates your conscious reality'}"
2046,"{580: ""Surgery's past, present and robotic future"", 1297: 'Ultrasound surgery -- healing without cuts', 1302: 'Color-coded surgery', 6477: 'How augmented reality could change the future of surgery', 1652: 'A universal translator for surgeons', 2711: 'Lifelike simulations that make real-life surgery safer'}"
2047,"{162: 'My creations, a new form of life', 1921: 'Art that craves your attention', 1149: 'The weird, wonderful world of bioluminescence', 1202: 'Wireless data from every light bulb', 41037: 'How light technology is changing medicine', 1239: 'We can recycle plastic'}"
2048,"{509: 'How bacteria ""talk""', 836: 'Bio-lab on a microchip', 976: 'The roots of plant intelligence', 50959: 'The next software revolution: programming biological cells', 5458: 'Fashion has a pollution problem -- can biology fix it?', 1349: 'How your brain tells you where you are'}"
2049,"{981: 'My web playroom', 87: 'Nerdcore comedy', 1386: 'Questions no one knows the answers to', 495: 'Cool tricks your phone can do', 58586: '5 ways to create stronger connections', 1518: 'Your phone company is watching'}"
2050,"{1710: '4 pillars of college success in science', 156: 'How to educate leaders? Liberal arts', 560: 'A university for the coming singularity', 46386: 'The ""opportunity gap"" in US public education -- and how to close it', 54353: 'How virtual reality turns students into scientists', 1531: ""What we're learning from online education""}"
2052,"{1322: 'Animations of unseeable biology', 2048: 'What humans can learn from semi-intelligent slime', 1655: 'Hey science teachers -- make it fun', 58104: 'The wonders of the molecular world, animated', 23058: 'The radical possibilities of man-made DNA', 147: 'Visualizing the wonder of a living cell'}"
2053,"{1518: 'Your phone company is watching', 1773: 'The dangers of willful blindness', 1547: 'Can democracy exist without trust?', 2106: 'Why privacy matters', 1594: 'My battle to expose government corruption', 1950: ""Here's how we take back the Internet""}"
2054,"{639: '""Wait It Out""', 1912: 'How I beat stage fright', 1121: 'Remaking my voice', 981: 'My web playroom', 8588: 'A one-man musical phenomenon', 22799: '""Afterneath"" / ""Killing Me""'}"
2055,"{1253: 'How economic inequality harms societies', 1897: 'Does money make you mean?', 1791: 'The rise of the new global super-rich', 48545: 'The dirty secret of capitalism -- and a new way forward', 625: 'Post-crash, investing in a better world', 2101: 'New thoughts on capital in the twenty-first century'}"
2056,"{966: 'The quantified self', 748: 'Your health depends on where you live', 1231: ""A doctor's touch"", 1802: 'Better baby care -- thanks to Formula 1', 24178: 'How does the thyroid manage your metabolism?', 1057: 'Visualizing the medical data explosion'}"
2057,"{911: 'Life science in prison', 1286: 'Philosophy in prison', 2029: 'Why your worst deeds don’t define you', 6671: 'From death row to law graduate', 50990: 'What happens to people in solitary confinement', 4366: ""What I learned serving time for a crime I didn't commit""}"
2059,"{1625: ""Please don't take my Air Jordans"", 1415: '""Put the financial aid in the bag""', 1687: 'To This Day ... for the bullied and beautiful', 60193: ""Why it's so hard to talk about the N-word"", 56860: 'How teachers can help students navigate trauma', 35563: 'How to teach kids to talk about taboo topics'}"
2060,"{40727: 'How to revive your belief in democracy', 1595: 'Why democracy matters', 1933: 'Why good hackers make good citizens', 2751: 'How to understand power', 1825: 'Why mayors should rule the world', 2107: 'It’s our city. Let’s fix it'}"
2061,"{484: 'The next web', 1091: 'Beware online ""filter bubbles""', 1244: 'The day I turned down Tim Berners-Lee', 783: 'Is Pivot a turning point for web exploration?', 1581: 'Online video -- annotated, remixed and popped', 319: 'The next 5,000 days of the web'}"
2062,"{1644: 'How a boy became an artist', 533: 'Teach arts and sciences together', 392: 'Tales of creativity and play', 348: ""What's wrong with school lunches"", 2659: 'Want kids to learn well? Feed them well', 1530: 'A teacher growing green in the South Bronx'}"
2063,"{1651: 'What I saw in the war', 1528: 'When a reporter becomes the story', 2009: 'A glimpse of life on the road', 84: 'My wish: Let my photographs bear witness', 163: 'The surprising decline in violence', 395: 'A complicated hero in the war on dictatorship'}"
2064,"{1182: 'Building a park in the sky', 1854: 'Architecture at home in its community', 53: 'Greening the ghetto', 31466: 'How to transform sinking cities into landscapes that fight floods', 45466: 'The architectural wonder of impermanent cities', 1966: 'How public spaces make cities work'}"
2065,"{622: 'One seed at a time, protecting the future of food', 1683: 'How to fight desertification and reverse climate change', 994: 'Natural pest control ... using bugs!', 60742: ""Without farmers, you'd be hungry, naked and sober"", 46536: 'Why you should shop at your local farmers market', 185: 'A commodities exchange for Ethiopia'}"
2066,"{76: 'The gentle genius of bonobos', 1102: ""Evolution's gift of play, from bonobo apes to humans"", 1417: 'Moral behavior in animals', 328: 'Dog-friendly dog training', 37122: 'A brief history of dogs', 44200: 'Grief and love in the animal kingdom'}"
2067,"{42: 'Is this our final century?', 1835: 'Can technology solve our big problems?', 44: 'A philosophical quest for our biggest problems', 167: '10 ways the world could end', 2032: 'Why we should trust scientists', 2471: 'How humans could evolve to survive in space'}"
2068,"{1753: ""Violence against women -- it's a men's issue"", 1767: 'A Saudi woman who dared to drive', 1031: 'A call to men', 53059: '7 beliefs that can silence women -- and how to unlearn them', 689: 'Why nations should pursue soft power', 1918: 'How we turned the tide on domestic violence (Hint: the Polaroid helped)'}"
2069,"{900: 'A 3D atlas of the universe', 1936: 'What we can learn from galaxies far, far away', 1976: 'The flower-shaped starshade that might help us detect Earth-like planets', 224: 'A preview of the WorldWide Telescope', 23913: 'Is there a center of the universe?', 2320: 'This telescope might show us the beginning of the universe'}"
2070,"{39: 'A roadmap to end aging', 1313: ""Life's third act"", 1424: 'Older people are happier', 727: 'How to live to be 100+', 363: 'Lessons from past presidents', 500: 'Poetry of youth and age'}"
2071,"{1458: 'Beats that defy boxes', 2000: 'The Museum of Four in the Morning', 2022: 'What makes a word ""real""?', 1360: 'How do you save a shark you know nothing about?', 1981: ""A shark-deterrent wetsuit (and it's not what you think)"", 1048: ""The 3 A's of awesome""}"
2072,"{2045: 'How do you explain consciousness?', 1334: 'Is there a real you?', 510: 'A theory of everything', 26263: 'Does time exist?', 394: 'Science and democracy', 2396: 'Have we reached the end of physics?'}"
2073,"{1883: 'Let’s try emotional correctness', 575: 'How social media can make history', 1371: 'Why videos go viral', 916: 'Listening to global voices', 1066: 'Social media and the end of gender', 473: 'The voices of Twitter users'}"
2074,"{1596: 'A child of the state', 1601: 'The tragedy of orphanages', 2038: 'Why I love a country that once betrayed me', 1120: 'My father the forger', 30527: ""The story of a parent's transition and a son's redemption"", 1954: 'My daughter, Malala'}"
2075,"{476: 'Conserving the canopy', 409: 'The mysterious lives of giant trees', 1284: 'A garden in my apartment', 2546: 'How to grow a forest in your backyard', 3593: 'Why wildfires have gotten worse -- and what we can do about it', 2558: 'How trees talk to each other'}"
2076,"{1711: 'Health care should be a team sport', 1337: 'Doctors make mistakes. Can we talk about that?', 2056: ""Own your body's data"", 1475: 'What if our health care system kept us healthy?', 23713: 'What Americans agree on when it comes to health', 51452: 'A personal health coach for those living with chronic diseases'}"
2077,"{1308: 'The quest to understand consciousness', 1671: 'A monkey that controls a robot with its thoughts. No, really.', 1349: 'How your brain tells you where you are', 1563: 'The mysterious workings of the adolescent brain', 1939: 'Could future devices read images from our brains?', 23773: 'Diagnosing a zombie: Brain and body (Part one)'}"
2078,"{1182: 'Building a park in the sky', 2064: 'How I brought a river, and my city, back to life', 1838: ""New York's streets? Not so mean any more"", 1966: 'How public spaces make cities work', 472: 'My underground art explorations', 1865: 'How an obese town lost a million pounds'}"
2088,"{1064: ""Reviving New York's rivers -- with oysters!"", 18: ""Biomimicry's surprising lessons from nature's engineers"", 476: 'Conserving the canopy', 2141: ""What the people of the Amazon know that you don't"", 2424: 'The boiling river of the Amazon', 2166: 'Hopeful lessons from the battle to save rainforests'}"
2089,"{1265: 'High-tech art (with a sense of humor)', 1247: 'My mushroom burial suit', 1301: 'The hidden light of Afghanistan', 1658: 'Fifty shades of gay', 1521: 'Finding the story inside the painting', 1206: 'The demise of guys?'}"
2090,"{92: ""The best stats you've ever seen"", 620: 'Let my dataset change your mindset', 140: 'New insights on poverty', 1691: ""The good news on poverty (Yes, there's good news)"", 1593: ""Actually, the world isn't flat"", 2036: 'Which country does the most good for the world?'}"
2091,"{233: 'My wish: Once Upon a School', 1644: 'How a boy became an artist', 2062: 'Why lunch ladies are heroes', 29159: 'Inside the killer whale matriarchy', 815: 'What adults can learn from kids', 316: 'The web as art'}"
2092,"{121: 'The ghastly tragedy of the suburbs', 198: 'The fractals at the heart of African designs', 490: 'How to grow fresh air', 1854: 'Architecture at home in its community', 51070: 'Urban architecture inspired by mountains, clouds and volcanoes', 174: 'My green agenda for architecture'}"
2093,"{1380: 'Why I must speak out about climate change', 1988: 'The emergent patterns of climate change', 1583: ""Let's prepare for our new climate"", 1207: 'The shareable future of cities', 3616: 'The biggest risks facing cities -- and some solutions', 945: 'Let the environment guide our development'}"
2094,"{937: 'The beauty of data visualization', 2056: ""Own your body's data"", 484: 'The next web', 23878: 'Big Data', 1057: 'Visualizing the medical data explosion', 2727: 'How we can find ourselves in data'}"
2095,"{1909: 'A little-told tale of sex and sensuality', 1013: 'Women, wartime and the dream of peace', 1068: 'Poems of war, peace, women, power', 2488: 'Why I put myself in danger to tell the stories of Gaza', 2578: 'How women wage conflict without violence', 1214: 'Pay attention to nonviolence'}"
2096,"{720: 'How to live before you die', 1216: 'Compassion and the true meaning of empathy', 1553: 'Before I die I want to ...', 1231: ""A doctor's touch"", 1055: 'Singing after a double lung transplant', 31377: 'A life-saving device that detects silent heart attacks'}"
2097,"{1713: ""Let's talk crap. Seriously."", 613: 'How to make filthy water drinkable', 1660: 'A country with no water', 2173: 'Better toilets, better life', 2559: 'The taboo secret to better health', 1858: 'What I discovered in New York City  trash'}"
2098,"{2096: '“Am I dying?” The honest answer.', 2090: 'How not to be ignorant about the world', 2076: 'What makes us get sick? Look upstream', 1475: 'What if our health care system kept us healthy?', 45407: 'What the US health care system assumes about you', 23713: 'What Americans agree on when it comes to health'}"
2099,"{1040: 'Why we have too few women leaders', 1906: 'So we leaned in ... now what?', 1339: 'Women entrepreneurs, example not exception', 58018: 'How to design gender bias out of your workplace', 3585: 'How diversity makes teams more innovative', 1930: 'What it takes to be a great leader'}"
2100,"{329: 'Great piano performances, recreated', 286: 'The transformative power of classical music', 1782: 'Bluegrass virtuosity from ... New Jersey?', 1440: 'Music and emotion through time', 883: 'How architecture helped music evolve', 179: 'My magic moves'}"
2101,"{2055: 'Beware, fellow plutocrats, the pitchforks are coming', 2090: 'How not to be ignorant about the world', 140: 'New insights on poverty', 1791: 'The rise of the new global super-rich', 28318: 'How ""baby bonds"" could help close the wealth gap', 1253: 'How economic inequality harms societies'}"
2102,"{1569: 'Your body language may shape who you are', 1647: ""Looks aren't everything. Believe me, I'm a model."", 1961: 'Why I must come out', 2725: ""The conversation we're not having about digital child abuse"", 2612: 'Enough with the fear of fat', 36411: 'Our dangerous obsession with perfectionism is getting worse'}"
2103,"{1044: 'How to succeed? Get more sleep', 1810: 'Why do we sleep?', 957: 'Our natural sleep cycle is nothing like what we do now', 2077: 'A neural portrait of the human mind', 24356: 'How the food you eat affects your brain', 2768: ""What would happen if you didn't sleep?""}"
2104,"{1558: 'Demand a more open-source government', 1381: 'Coding a better government', 1546: 'How the Internet will (one day) transform government', 32267: 'A bold idea to replace politicians', 1547: 'Can democracy exist without trust?', 13476: 'What if we replaced politicians with randomly selected people?'}"
